order_id,order_date,customer_id,product_id,quantity,discount_pct,unit_price,sales,cost,profit,payment_method,order_status,delivery_days,product_name,category,subcategory,base_price,customer_name,region,city,signup_date,year,month,month_name
ORD000121,2025-10-21,CUST00306,PROD0074,1,0.0,207.71,207.71,130.18,77.53,COD,Delivered,6.0,Women Product 74,Fashion,Women,215.26,Customer 306,East,Ranchi,2023-05-31,2025,10,Oct
ORD000122,2025-09-10,CUST00395,PROD0111,1,0.2,65.42,52.34,36.37,15.97,Net Banking,Delivered,4.0,Fiction Product 111,Books,Fiction,64.59,Customer 395,East,Patna,2024-02-29,2025,9,Sep
ORD000123,2025-05-23,CUST01098,PROD0007,4,0.05,14.64,55.63,32.84,22.79,Debit Card,Delivered,3.0,Haircare Product 7,Beauty,Haircare,15.32,Customer 1098,Central,Bhopal,2023-11-11,2025,5,May
ORD000124,2025-09-07,CUST00187,PROD0101,1,0.1,354.15,318.74,204.21,114.53,UPI,Delivered,2.0,Laptops Product 101,Electronics,Laptops,322.89,Customer 187,West,Ahmedabad,2024-07-24,2025,9,Sep
ORD000125,2025-10-29,CUST01361,PROD0111,2,0.05,63.79,121.2,72.26,48.94,Credit Card,Cancelled,,Fiction Product 111,Books,Fiction,64.59,Customer 1361,South,Chennai,2025-05-07,2025,10,Oct
ORD000126,2025-01-25,CUST00623,PROD0052,1,0.05,60.06,57.06,34.84,22.22,Debit Card,Delivered,3.0,Self Help Product 52,Books,Self Help,58.02,Customer 623,North,Chandigarh,2025-05-09,2025,1,Jan
ORD000127,2025-10-04,CUST00730,PROD0060,1,0.15,126.99,107.94,65.51,42.43,Debit Card,Delivered,2.0,Outdoor Product 60,Sports,Outdoor,122.23,Customer 730,North,Lucknow,2023-05-27,2025,10,Oct
ORD000128,2025-03-11,CUST00240,PROD0052,1,0.05,59.35,56.38,44.51,11.87,Credit Card,Delivered,6.0,Self Help Product 52,Books,Self Help,58.02,Customer 240,East,Ranchi,2023-05-21,2025,3,Mar
ORD000129,2025-04-23,CUST00533,PROD0079,1,0.1,229.13,206.22,165.66,40.56,COD,Delivered,2.0,Appliances Product 79,Home & Kitchen,Appliances,240.86,Customer 533,West,Pune,2023-06-10,2025,4,Apr
ORD000130,2025-12-29,CUST00141,PROD0106,1,0.0,170.82,170.82,118.53,52.29,UPI,Delivered,4.0,Women Product 106,Fashion,Women,152.76,Customer 141,South,Chennai,2025-04-04,2025,12,Dec
ORD000131,2025-04-22,CUST01289,PROD0024,1,0.05,269.15,255.69,186.99,68.7,UPI,Delivered,4.0,Equipment Product 24,Sports,Equipment,281.97,Customer 1289,North,Chandigarh,2023-09-23,2025,4,Apr
ORD000132,2025-12-30,CUST00139,PROD0026,1,0.05,241.73,229.64,171.54,58.1,UPI,Delivered,8.0,Men Product 26,Fashion,Men,225.85,Customer 139,Central,Nagpur,2023-11-22,2025,12,Dec
ORD000133,2025-10-30,CUST00459,PROD0090,2,0.15,177.37,301.53,203.21,98.32,Debit Card,Delivered,2.0,Outdoor Product 90,Sports,Outdoor,164.49,Customer 459,West,Mumbai,2023-09-05,2025,10,Oct
ORD000134,2025-04-01,CUST00070,PROD0110,1,0.05,384.71,365.47,244.44,121.03,Debit Card,Cancelled,,Kitchen Product 110,Home & Kitchen,Kitchen,405.37,Customer 70,North,Delhi,2023-04-09,2025,4,Apr
ORD000135,2025-01-18,CUST00385,PROD0090,2,0.1,182.03,327.65,243.16,84.49,Debit Card,Delivered,3.0,Outdoor Product 90,Sports,Outdoor,164.49,Customer 385,North,Chandigarh,2023-11-18,2025,1,Jan
ORD000136,2025-05-29,CUST00630,PROD0010,1,0.1,904.26,813.83,545.6,268.23,UPI,Cancelled,,Smartphones Product 10,Electronics,Smartphones,888.66,Customer 630,West,Surat,2024-08-17,2025,5,May
ORD000137,2025-08-15,CUST00198,PROD0017,1,0.1,15.84,14.26,10.26,4.0,Net Banking,Delivered,7.0,Equipment Product 17,Sports,Equipment,15.15,Customer 198,South,Hyderabad,2023-01-10,2025,8,Aug
ORD000138,2025-08-02,CUST00205,PROD0117,3,0.1,285.97,772.12,543.3,228.82,UPI,Delivered,5.0,Furniture Product 117,Home & Kitchen,Furniture,272.76,Customer 205,East,Patna,2023-04-21,2025,8,Aug
ORD000139,2025-12-26,CUST00568,PROD0078,1,0.05,110.97,105.42,74.41,31.01,UPI,Delivered,5.0,Fitness Product 78,Sports,Fitness,108.69,Customer 568,Central,Indore,2024-01-04,2025,12,Dec
ORD000140,2025-05-31,CUST00982,PROD0002,1,0.05,28.34,26.92,20.97,5.95,Credit Card,Delivered,6.0,Decor Product 2,Home & Kitchen,Decor,29.88,Customer 982,West,Pune,2024-01-23,2025,5,May
ORD000141,2025-07-11,CUST00805,PROD0112,1,0.1,236.63,212.97,159.51,53.46,UPI,Delivered,4.0,Kitchen Product 112,Home & Kitchen,Kitchen,221.08,Customer 805,Central,Kanpur,2024-05-13,2025,7,Jul
ORD000142,2025-02-09,CUST00859,PROD0077,1,0.0,143.07,143.07,115.97,27.1,Credit Card,Cancelled,,Accessories Product 77,Fashion,Accessories,138.05,Customer 859,West,Mumbai,2023-02-28,2025,2,Feb
ORD000143,2025-08-30,CUST00882,PROD0027,1,0.2,406.79,325.43,250.53,74.9,Credit Card,Delivered,3.0,Decor Product 27,Home & Kitchen,Decor,431.04,Customer 882,North,Lucknow,2023-11-13,2025,8,Aug
ORD000144,2025-05-18,CUST00974,PROD0073,3,0.15,9.94,25.35,15.59,9.76,UPI,Delivered,4.0,Business Product 73,Books,Business,9.38,Customer 974,East,Patna,2024-09-13,2025,5,May
ORD000145,2025-12-11,CUST00640,PROD0071,4,0.05,34.69,131.82,99.82,32.0,UPI,Returned,4.0,Footwear Product 71,Fashion,Footwear,32.71,Customer 640,North,Chandigarh,2024-06-18,2025,12,Dec
ORD000146,2025-06-29,CUST01455,PROD0048,2,0.1,112.83,203.09,150.24,52.85,Credit Card,Delivered,4.0,Fragrance Product 48,Beauty,Fragrance,109.58,Customer 1455,West,Pune,2025-01-27,2025,6,Jun
ORD000147,2025-07-19,CUST00325,PROD0074,4,0.2,201.94,646.21,475.0,171.21,UPI,Delivered,4.0,Women Product 74,Fashion,Women,215.26,Customer 325,Central,Nagpur,2023-05-04,2025,7,Jul
ORD000148,2025-07-22,CUST00442,PROD0120,1,0.05,13.17,12.51,8.7,3.81,Credit Card,Delivered,4.0,Self Help Product 120,Books,Self Help,13.3,Customer 442,East,Bhubaneswar,2024-03-18,2025,7,Jul
ORD000149,2025-03-02,CUST00804,PROD0118,1,0.15,121.78,103.51,61.59,41.92,Debit Card,Delivered,7.0,Kitchen Product 118,Home & Kitchen,Kitchen,130.92,Customer 804,Central,Nagpur,2024-02-29,2025,3,Mar
ORD000150,2025-07-11,CUST00288,PROD0009,1,0.0,306.32,306.32,247.62,58.7,UPI,Delivered,5.0,Furniture Product 9,Home & Kitchen,Furniture,301.64,Customer 288,North,Chandigarh,2023-10-10,2025,7,Jul
ORD000151,2025-01-05,CUST00226,PROD0086,1,0.1,397.95,358.16,280.96,77.2,Credit Card,Delivered,2.0,Audio Product 86,Electronics,Audio,361.35,Customer 226,Central,Kanpur,2023-07-17,2025,1,Jan
ORD000152,2025-08-25,CUST01088,PROD0023,2,0.2,71.58,114.53,79.81,34.72,Debit Card,Returned,3.0,Equipment Product 23,Sports,Equipment,77.77,Customer 1088,Central,Kanpur,2023-10-03,2025,8,Aug
ORD000153,2025-06-30,CUST00967,PROD0071,2,0.1,31.84,57.31,35.42,21.89,Net Banking,Delivered,4.0,Footwear Product 71,Fashion,Footwear,32.71,Customer 967,North,Jaipur,2024-11-08,2025,6,Jun
ORD000154,2025-11-07,CUST00938,PROD0112,1,0.1,238.76,214.88,167.15,47.73,Net Banking,Delivered,2.0,Kitchen Product 112,Home & Kitchen,Kitchen,221.08,Customer 938,Central,Nagpur,2023-02-09,2025,11,Nov
ORD000155,2025-02-06,CUST00560,PROD0073,2,0.2,8.65,13.84,9.46,4.38,UPI,Delivered,6.0,Business Product 73,Books,Business,9.38,Customer 560,North,Chandigarh,2024-05-04,2025,2,Feb
ORD000156,2025-02-25,CUST00714,PROD0027,2,0.15,397.43,675.63,455.12,220.51,UPI,Delivered,1.0,Decor Product 27,Home & Kitchen,Decor,431.04,Customer 714,South,Kochi,2024-02-20,2025,2,Feb
ORD000157,2025-08-25,CUST00498,PROD0088,1,0.1,85.13,76.62,56.68,19.94,Credit Card,Delivered,4.0,Accessories Product 88,Fashion,Accessories,81.69,Customer 498,South,Kochi,2024-01-02,2025,8,Aug
ORD000158,2025-12-24,CUST00849,PROD0093,1,0.1,402.47,362.22,276.04,86.18,Debit Card,Delivered,7.0,Appliances Product 93,Home & Kitchen,Appliances,373.4,Customer 849,North,Lucknow,2024-09-26,2025,12,Dec
ORD000159,2025-12-15,CUST00926,PROD0081,3,0.1,360.97,974.62,579.98,394.64,UPI,Delivered,4.0,Accessories Product 81,Electronics,Accessories,335.69,Customer 926,South,Hyderabad,2024-07-27,2025,12,Dec
ORD000160,2025-07-16,CUST00060,PROD0084,2,0.15,25.45,43.26,33.06,10.2,Credit Card,Delivered,4.0,Fiction Product 84,Books,Fiction,23.65,Customer 60,West,Pune,2023-10-05,2025,7,Jul
ORD000161,2025-03-14,CUST01421,PROD0071,1,0.25,32.45,24.34,18.4,5.94,Debit Card,Delivered,8.0,Footwear Product 71,Fashion,Footwear,32.71,Customer 1421,North,Chandigarh,2024-01-23,2025,3,Mar
ORD000162,2025-02-28,CUST00257,PROD0043,1,0.15,55.66,47.31,34.13,13.18,Debit Card,Delivered,5.0,Skincare Product 43,Beauty,Skincare,50.76,Customer 257,North,Jaipur,2025-04-28,2025,2,Feb
ORD000163,2025-08-28,CUST00577,PROD0104,1,0.15,63.54,54.01,35.71,18.3,Debit Card,Delivered,7.0,Footwear Product 104,Fashion,Footwear,68.87,Customer 577,West,Pune,2025-05-02,2025,8,Aug
ORD000164,2025-01-02,CUST00239,PROD0007,3,0.0,15.05,45.15,27.97,17.18,UPI,Delivered,4.0,Haircare Product 7,Beauty,Haircare,15.32,Customer 239,Central,Kanpur,2023-03-14,2025,1,Jan
ORD000165,2025-12-26,CUST00038,PROD0092,1,0.15,56.88,48.35,29.23,19.12,UPI,Delivered,4.0,Haircare Product 92,Beauty,Haircare,57.6,Customer 38,Central,Kanpur,2025-05-10,2025,12,Dec
ORD000166,2025-07-07,CUST00025,PROD0083,1,0.15,39.34,33.44,19.4,14.04,Credit Card,Delivered,5.0,Business Product 83,Books,Business,41.27,Customer 25,East,Kolkata,2024-09-20,2025,7,Jul
ORD000167,2025-11-03,CUST00410,PROD0063,2,0.15,270.13,459.22,289.1,170.12,UPI,Delivered,2.0,Kitchen Product 63,Home & Kitchen,Kitchen,273.62,Customer 410,West,Pune,2023-06-15,2025,11,Nov
ORD000168,2025-01-30,CUST00461,PROD0084,1,0.0,24.53,24.53,16.65,7.88,COD,Delivered,5.0,Fiction Product 84,Books,Fiction,23.65,Customer 461,West,Mumbai,2025-05-17,2025,1,Jan
ORD000169,2025-09-24,CUST00988,PROD0044,1,0.2,23.92,19.14,12.22,6.92,UPI,Delivered,7.0,Business Product 44,Books,Business,23.36,Customer 988,West,Mumbai,2025-05-18,2025,9,Sep
ORD000170,2025-04-18,CUST01441,PROD0039,2,0.0,166.38,332.76,217.68,115.08,UPI,Delivered,4.0,Smartphones Product 39,Electronics,Smartphones,169.11,Customer 1441,South,Chennai,2025-02-14,2025,4,Apr
ORD000171,2025-11-28,CUST00357,PROD0040,1,0.05,289.59,275.11,185.34,89.77,UPI,Delivered,1.0,Appliances Product 40,Home & Kitchen,Appliances,270.68,Customer 357,Central,Indore,2023-10-16,2025,11,Nov
ORD000172,2025-03-31,CUST00383,PROD0007,1,0.1,16.28,14.65,9.58,5.07,Credit Card,Delivered,1.0,Haircare Product 7,Beauty,Haircare,15.32,Customer 383,North,Chandigarh,2023-07-21,2025,3,Mar
ORD000173,2025-07-24,CUST01182,PROD0070,1,0.1,102.02,91.82,69.22,22.6,Credit Card,Delivered,2.0,Footwear Product 70,Fashion,Footwear,104.51,Customer 1182,North,Chandigarh,2024-10-01,2025,7,Jul
ORD000174,2025-08-08,CUST00569,PROD0025,2,0.05,275.6,523.64,365.51,158.13,Debit Card,Delivered,3.0,Kitchen Product 25,Home & Kitchen,Kitchen,279.9,Customer 569,North,Lucknow,2025-03-06,2025,8,Aug
ORD000175,2025-04-04,CUST01457,PROD0105,1,0.15,169.15,143.78,84.06,59.72,Net Banking,Delivered,3.0,Fragrance Product 105,Beauty,Fragrance,173.04,Customer 1457,North,Chandigarh,2024-05-25,2025,4,Apr
ORD000176,2025-04-13,CUST01072,PROD0059,3,0.05,92.0,262.2,166.34,95.86,Credit Card,Delivered,7.0,Haircare Product 59,Beauty,Haircare,97.27,Customer 1072,West,Mumbai,2024-12-09,2025,4,Apr
ORD000177,2025-08-11,CUST01352,PROD0013,3,0.0,823.59,2470.77,1853.86,616.91,UPI,Delivered,7.0,Laptops Product 13,Electronics,Laptops,769.31,Customer 1352,East,Ranchi,2025-04-09,2025,8,Aug
ORD000178,2025-07-05,CUST00433,PROD0103,1,0.0,36.42,36.42,23.75,12.67,Debit Card,Delivered,3.0,Women Product 103,Fashion,Women,39.19,Customer 433,North,Delhi,2024-12-19,2025,7,Jul
ORD000179,2025-07-03,CUST01455,PROD0104,2,0.2,65.43,104.69,83.84,20.85,Net Banking,Delivered,5.0,Footwear Product 104,Fashion,Footwear,68.87,Customer 1455,West,Pune,2025-01-27,2025,7,Jul
ORD000180,2025-06-11,CUST00056,PROD0086,1,0.0,340.05,340.05,255.39,84.66,UPI,Delivered,4.0,Audio Product 86,Electronics,Audio,361.35,Customer 56,North,Lucknow,2025-06-19,2025,6,Jun
ORD000181,2025-09-04,CUST00577,PROD0113,1,0.0,521.52,521.52,338.77,182.75,UPI,Delivered,2.0,Smartphones Product 113,Electronics,Smartphones,480.63,Customer 577,West,Pune,2025-05-02,2025,9,Sep
ORD000182,2025-01-31,CUST00268,PROD0081,2,0.1,311.79,561.22,395.06,166.16,Debit Card,Delivered,6.0,Accessories Product 81,Electronics,Accessories,335.69,Customer 268,West,Surat,2025-06-02,2025,1,Jan
ORD000183,2025-02-21,CUST00069,PROD0112,2,0.05,232.78,442.28,327.35,114.93,UPI,Delivered,2.0,Kitchen Product 112,Home & Kitchen,Kitchen,221.08,Customer 69,Central,Nagpur,2024-10-22,2025,2,Feb
ORD000184,2025-12-11,CUST00902,PROD0086,1,0.15,335.66,285.31,178.72,106.59,Credit Card,Delivered,6.0,Audio Product 86,Electronics,Audio,361.35,Customer 902,Central,Indore,2023-07-30,2025,12,Dec
ORD000185,2025-03-17,CUST01473,PROD0098,4,0.2,132.59,424.29,271.16,153.13,Net Banking,Delivered,4.0,Fragrance Product 98,Beauty,Fragrance,123.08,Customer 1473,Central,Bhopal,2025-04-28,2025,3,Mar
ORD000186,2025-10-05,CUST00793,PROD0062,4,0.15,184.74,628.12,440.76,187.36,UPI,Delivered,4.0,Accessories Product 62,Fashion,Accessories,167.56,Customer 793,East,Patna,2023-01-25,2025,10,Oct
ORD000187,2025-02-09,CUST00257,PROD0008,1,0.05,470.53,447.0,358.48,88.52,Debit Card,Delivered,5.0,Decor Product 8,Home & Kitchen,Decor,462.5,Customer 257,North,Jaipur,2025-04-28,2025,2,Feb
ORD000188,2025-04-11,CUST00672,PROD0113,3,0.1,519.52,1402.7,929.38,473.32,UPI,Delivered,3.0,Smartphones Product 113,Electronics,Smartphones,480.63,Customer 672,East,Patna,2024-10-23,2025,4,Apr
ORD000189,2025-04-21,CUST00490,PROD0045,2,0.1,195.38,351.68,237.92,113.76,UPI,Delivered,5.0,Kitchen Product 45,Home & Kitchen,Kitchen,184.1,Customer 490,North,Chandigarh,2023-02-23,2025,4,Apr
ORD000190,2025-11-17,CUST00746,PROD0018,2,0.05,237.8,451.82,282.73,169.09,Debit Card,Delivered,4.0,Furniture Product 18,Home & Kitchen,Furniture,220.36,Customer 746,South,Kochi,2023-06-24,2025,11,Nov
ORD000191,2025-09-06,CUST00049,PROD0088,4,0.0,87.68,350.72,253.35,97.37,UPI,Delivered,8.0,Accessories Product 88,Fashion,Accessories,81.69,Customer 49,East,Ranchi,2024-09-19,2025,9,Sep
ORD000192,2025-07-10,CUST00316,PROD0060,1,0.1,117.47,105.72,80.1,25.62,Debit Card,Delivered,4.0,Outdoor Product 60,Sports,Outdoor,122.23,Customer 316,North,Delhi,2024-03-26,2025,7,Jul
ORD000193,2025-07-01,CUST00413,PROD0118,1,0.0,133.53,133.53,91.57,41.96,UPI,Delivered,3.0,Kitchen Product 118,Home & Kitchen,Kitchen,130.92,Customer 413,Central,Indore,2024-03-14,2025,7,Jul
ORD000194,2025-12-01,CUST00434,PROD0060,1,0.25,135.93,101.95,77.49,24.46,UPI,Delivered,5.0,Outdoor Product 60,Sports,Outdoor,122.23,Customer 434,Central,Bhopal,2023-10-10,2025,12,Dec
ORD000195,2025-07-28,CUST01026,PROD0106,1,0.15,151.03,128.38,83.78,44.6,UPI,Delivered,3.0,Women Product 106,Fashion,Women,152.76,Customer 1026,Central,Nagpur,2025-06-11,2025,7,Jul
ORD000196,2025-01-22,CUST01169,PROD0002,1,0.0,33.29,33.29,24.96,8.33,Net Banking,Delivered,5.0,Decor Product 2,Home & Kitchen,Decor,29.88,Customer 1169,West,Surat,2025-04-13,2025,1,Jan
ORD000197,2025-06-15,CUST01390,PROD0066,2,0.05,38.1,72.39,46.47,25.92,UPI,Delivered,5.0,Self Help Product 66,Books,Self Help,36.75,Customer 1390,East,Bhubaneswar,2023-09-04,2025,6,Jun
ORD000198,2025-04-09,CUST00420,PROD0091,2,0.25,38.9,58.35,44.78,13.57,UPI,Cancelled,,Technology Product 91,Books,Technology,38.43,Customer 420,West,Mumbai,2024-07-06,2025,4,Apr
ORD000199,2025-07-27,CUST00844,PROD0014,2,0.05,134.95,256.4,199.83,56.57,Credit Card,Delivered,6.0,Accessories Product 14,Electronics,Accessories,128.33,Customer 844,North,Lucknow,2023-11-29,2025,7,Jul
ORD000200,2025-01-08,CUST01468,PROD0048,1,0.15,118.69,100.89,77.83,23.06,Debit Card,Delivered,3.0,Fragrance Product 48,Beauty,Fragrance,109.58,Customer 1468,North,Lucknow,2023-06-20,2025,1,Jan
ORD000201,2025-07-09,CUST00916,PROD0103,1,0.05,39.14,37.18,23.49,13.69,UPI,Delivered,1.0,Women Product 103,Fashion,Women,39.19,Customer 916,South,Bengaluru,2024-12-27,2025,7,Jul
ORD000202,2025-06-24,CUST00434,PROD0117,2,0.2,252.74,404.38,301.92,102.46,Net Banking,Delivered,4.0,Furniture Product 117,Home & Kitchen,Furniture,272.76,Customer 434,Central,Bhopal,2023-10-10,2025,6,Jun
ORD000203,2025-09-30,CUST00643,PROD0117,2,0.15,289.61,492.34,349.19,143.15,COD,Delivered,5.0,Furniture Product 117,Home & Kitchen,Furniture,272.76,Customer 643,West,Ahmedabad,2023-03-02,2025,9,Sep
ORD000204,2025-01-17,CUST00057,PROD0056,2,0.0,93.23,186.46,152.27,34.19,Credit Card,Delivered,1.0,Women Product 56,Fashion,Women,83.9,Customer 57,Central,Kanpur,2025-06-08,2025,1,Jan
ORD000205,2025-03-31,CUST00964,PROD0012,2,0.05,317.68,603.59,402.46,201.13,Credit Card,Delivered,5.0,Audio Product 12,Electronics,Audio,304.0,Customer 964,South,Chennai,2024-05-19,2025,3,Mar
ORD000206,2025-05-21,CUST00977,PROD0096,3,0.1,201.3,543.51,415.84,127.67,Net Banking,Delivered,4.0,Footwear Product 96,Fashion,Footwear,210.2,Customer 977,North,Jaipur,2025-06-21,2025,5,May
ORD000207,2025-05-25,CUST01202,PROD0092,1,0.2,55.85,44.68,29.88,14.8,Credit Card,Returned,2.0,Haircare Product 92,Beauty,Haircare,57.6,Customer 1202,West,Pune,2023-08-22,2025,5,May
ORD000208,2025-06-15,CUST01317,PROD0055,2,0.0,317.02,634.04,428.13,205.91,Net Banking,Delivered,4.0,Fitness Product 55,Sports,Fitness,287.69,Customer 1317,South,Kochi,2023-04-16,2025,6,Jun
ORD000209,2025-12-03,CUST00046,PROD0028,4,0.1,15.17,54.61,33.13,21.48,UPI,Delivered,2.0,Equipment Product 28,Sports,Equipment,16.44,Customer 46,Central,Nagpur,2023-06-03,2025,12,Dec
ORD000210,2025-03-19,CUST01194,PROD0110,2,0.05,417.43,793.12,505.63,287.49,Credit Card,Delivered,3.0,Kitchen Product 110,Home & Kitchen,Kitchen,405.37,Customer 1194,South,Kochi,2023-08-03,2025,3,Mar
ORD000211,2025-09-19,CUST01295,PROD0089,1,0.2,445.57,356.46,220.82,135.64,COD,Delivered,5.0,Kitchen Product 89,Home & Kitchen,Kitchen,468.17,Customer 1295,South,Kochi,2025-04-07,2025,9,Sep
ORD000212,2025-06-12,CUST00417,PROD0004,2,0.15,10.62,18.05,11.16,6.89,UPI,Delivered,2.0,Technology Product 4,Books,Technology,10.88,Customer 417,East,Kolkata,2024-05-09,2025,6,Jun
ORD000213,2025-01-14,CUST00848,PROD0090,1,0.05,161.43,153.36,89.28,64.08,UPI,Delivered,3.0,Outdoor Product 90,Sports,Outdoor,164.49,Customer 848,South,Kochi,2023-08-09,2025,1,Jan
ORD000214,2025-08-27,CUST00139,PROD0036,4,0.0,362.0,1448.0,1115.69,332.31,Debit Card,Delivered,4.0,Furniture Product 36,Home & Kitchen,Furniture,375.57,Customer 139,Central,Nagpur,2023-11-22,2025,8,Aug
ORD000215,2025-03-13,CUST00247,PROD0050,1,0.0,102.45,102.45,70.93,31.52,COD,Delivered,7.0,Smartphones Product 50,Electronics,Smartphones,95.0,Customer 247,West,Ahmedabad,2023-12-03,2025,3,Mar
ORD000216,2025-05-23,CUST01172,PROD0003,1,0.1,556.43,500.79,387.11,113.68,UPI,Delivered,5.0,Accessories Product 3,Electronics,Accessories,564.08,Customer 1172,West,Mumbai,2024-06-21,2025,5,May
ORD000217,2025-11-06,CUST00230,PROD0001,1,0.05,389.95,370.45,269.32,101.13,COD,Delivered,2.0,Kitchen Product 1,Home & Kitchen,Kitchen,394.25,Customer 230,North,Lucknow,2023-06-16,2025,11,Nov
ORD000218,2025-10-10,CUST00792,PROD0017,1,0.05,15.31,14.54,11.33,3.21,Debit Card,Delivered,7.0,Equipment Product 17,Sports,Equipment,15.15,Customer 792,East,Kolkata,2023-05-24,2025,10,Oct
ORD000219,2025-09-26,CUST00637,PROD0071,4,0.25,36.0,108.0,75.7,32.3,COD,Delivered,3.0,Footwear Product 71,Fashion,Footwear,32.71,Customer 637,Central,Indore,2023-10-10,2025,9,Sep
ORD000220,2025-08-29,CUST00374,PROD0062,1,0.1,177.22,159.5,96.11,63.39,Debit Card,Delivered,3.0,Accessories Product 62,Fashion,Accessories,167.56,Customer 374,West,Ahmedabad,2023-12-04,2025,8,Aug
ORD000221,2025-09-02,CUST01104,PROD0048,1,0.15,102.17,86.84,63.22,23.62,Debit Card,Delivered,2.0,Fragrance Product 48,Beauty,Fragrance,109.58,Customer 1104,North,Lucknow,2025-06-18,2025,9,Sep
ORD000222,2025-06-12,CUST00738,PROD0062,4,0.0,155.47,621.88,461.85,160.03,Net Banking,Delivered,6.0,Accessories Product 62,Fashion,Accessories,167.56,Customer 738,North,Lucknow,2024-05-23,2025,6,Jun
ORD000223,2025-03-01,CUST01089,PROD0069,1,0.0,149.43,149.43,109.14,40.29,UPI,Delivered,4.0,Women Product 69,Fashion,Women,144.62,Customer 1089,South,Hyderabad,2023-02-17,2025,3,Mar
ORD000224,2025-01-06,CUST00088,PROD0019,3,0.05,234.67,668.81,516.54,152.27,COD,Delivered,8.0,Decor Product 19,Home & Kitchen,Decor,213.84,Customer 88,Central,Nagpur,2023-03-25,2025,1,Jan
ORD000225,2025-07-16,CUST01112,PROD0103,2,0.1,38.59,69.46,52.48,16.98,UPI,Delivered,2.0,Women Product 103,Fashion,Women,39.19,Customer 1112,South,Bengaluru,2023-10-15,2025,7,Jul
ORD000226,2025-02-27,CUST00713,PROD0110,1,0.1,393.03,353.73,241.89,111.84,UPI,Delivered,4.0,Kitchen Product 110,Home & Kitchen,Kitchen,405.37,Customer 713,North,Jaipur,2023-08-23,2025,2,Feb
ORD000227,2025-11-01,CUST01228,PROD0034,2,0.2,112.85,180.56,140.22,40.34,Debit Card,Delivered,2.0,Accessories Product 34,Fashion,Accessories,105.5,Customer 1228,Central,Nagpur,2023-12-30,2025,11,Nov
ORD000228,2025-08-05,CUST01406,PROD0099,1,0.05,200.67,190.64,142.22,48.42,UPI,Delivered,4.0,Fitness Product 99,Sports,Fitness,192.87,Customer 1406,East,Kolkata,2023-12-15,2025,8,Aug
ORD000229,2025-01-26,CUST00601,PROD0049,1,0.05,422.89,401.75,244.62,157.13,Debit Card,Delivered,6.0,Decor Product 49,Home & Kitchen,Decor,409.38,Customer 601,Central,Nagpur,2023-07-24,2025,1,Jan
ORD000230,2025-10-30,CUST01500,PROD0080,1,0.2,37.32,29.86,21.19,8.67,Net Banking,Delivered,2.0,Skincare Product 80,Beauty,Skincare,39.29,Customer 1500,South,Bengaluru,2025-02-21,2025,10,Oct
ORD000231,2025-01-05,CUST00539,PROD0104,1,0.05,65.78,62.49,47.17,15.32,UPI,Delivered,3.0,Footwear Product 104,Fashion,Footwear,68.87,Customer 539,South,Hyderabad,2024-05-17,2025,1,Jan
ORD000232,2025-01-20,CUST00214,PROD0114,1,0.05,537.01,510.16,363.64,146.52,UPI,Delivered,4.0,Audio Product 114,Electronics,Audio,550.01,Customer 214,North,Jaipur,2024-07-16,2025,1,Jan
ORD000233,2025-07-17,CUST00074,PROD0047,3,0.0,17.88,53.64,43.33,10.31,Credit Card,Delivered,1.0,Men Product 47,Fashion,Men,18.6,Customer 74,North,Lucknow,2024-02-07,2025,7,Jul
ORD000234,2025-02-28,CUST00061,PROD0103,1,0.15,43.67,37.12,22.43,14.69,Net Banking,Delivered,3.0,Women Product 103,Fashion,Women,39.19,Customer 61,Central,Indore,2023-12-20,2025,2,Feb
ORD000235,2025-08-30,CUST00698,PROD0091,2,0.15,35.5,60.35,45.47,14.88,Net Banking,Delivered,3.0,Technology Product 91,Books,Technology,38.43,Customer 698,South,Chennai,2023-09-04,2025,8,Aug
ORD000236,2025-05-26,CUST01243,PROD0105,1,0.0,180.86,180.86,140.69,40.17,UPI,Delivered,5.0,Fragrance Product 105,Beauty,Fragrance,173.04,Customer 1243,East,Kolkata,2024-09-29,2025,5,May
ORD000237,2025-09-30,CUST00012,PROD0102,1,0.05,53.47,50.8,38.03,12.77,COD,Delivered,1.0,Makeup Product 102,Beauty,Makeup,52.24,Customer 12,West,Mumbai,2025-01-29,2025,9,Sep
ORD000238,2025-09-06,CUST00814,PROD0114,2,0.15,541.57,920.67,619.19,301.48,UPI,Returned,6.0,Audio Product 114,Electronics,Audio,550.01,Customer 814,West,Surat,2024-03-04,2025,9,Sep
